User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,stress_target
U10615,50,Female,Freelancer,iOS,1.0,4.5,9,5.3,6,58,0,2.6,estressado
U10616,23,Male,Student,Android,4.6,5.5,3,8.2,6,31,5,4.4,estressado
U10617,45,Male,Business Owner,iOS,3.8,7.2,7,4.2,6,24,0,3.5,estressado
U10618,47,Female,Student,iOS,5.9,7.3,3,6.2,10,49,1,4.4,muito estressado
U10619,37,Male,Business Owner,iOS,6.1,7.2,8,4.7,6,24,3,3.2,estressado
U10620,28,Female,Business Owner,iOS,1.4,1.9,6,7.6,10,43,5,3.3,muito estressado
U10621,30,Female,Freelancer,Android,1.8,6.6,6,8.8,1,7,5,10.1,sem estresse
U10622,33,Female,Freelancer,iOS,9.6,1.0,9,8.2,5,54,0,2.7,estressado
U10623,45,Male,Freelancer,iOS,3.2,7.4,10,8.1,8,47,6,6.7,muito estressado
U10624,29,Male,Professional,iOS,5.8,2.5,6,8.2,8,11,6,13.6,muito estressado
U10625,56,Male,Student,Android,8.9,1.0,6,4.4,3,6,0,13.8,baixo estresse
U10626,33,Other,Business Owner,Android,5.0,2.9,8,4.5,9,39,2,4.3,muito estressado
U10627,37,Male,Freelancer,iOS,4.6,0.7,8,5.3,1,14,6,13.9,sem estresse
U10628,36,Male,Student,iOS,11.3,7.6,10,4.2,5,41,1,10.0,estressado
U10629,54,Female,Professional,iOS,11.9,2.5,6,5.8,4,26,1,13.5,baixo estresse
U10630,46,Female,Student,Android,6.4,6.1,9,8.1,1,44,4,10.6,sem estresse
U10631,58,Other,Freelancer,Android,9.3,5.7,9,6.0,8,24,6,5.0,muito estressado
U10632,30,Female,Freelancer,iOS,10.9,5.0,8,4.2,1,44,3,8.2,sem estresse
U10633,35,Other,Freelancer,iOS,5.6,5.5,1,5.9,9,9,0,6.0,muito estressado
U10634,48,Other,Professional,iOS,2.0,4.9,7,5.8,1,25,4,9.7,sem estresse
U10635,23,Other,Professional,Android,2.1,5.9,1,5.4,5,10,6,6.3,estressado
U10636,41,Other,Business Owner,Android,7.1,1.5,6,6.8,7,20,2,3.0,estressado
U10637,43,Other,Freelancer,iOS,3.9,5.5,1,5.5,2,24,4,5.3,sem estresse
U10638,42,Other,Professional,Android,10.6,0.8,5,6.3,8,50,4,5.3,muito estressado
U10639,28,Male,Freelancer,Android,11.5,7.3,2,5.3,10,28,2,5.6,muito estressado
U10640,48,Other,Business Owner,Android,2.0,1.2,4,6.1,1,31,1,9.5,sem estresse
U10641,46,Male,Business Owner,iOS,5.9,1.8,3,4.8,3,41,2,5.9,baixo estresse
U10642,45,Other,Professional,iOS,11.6,5.7,7,6.1,7,20,2,5.3,estressado
U10643,50,Female,Business Owner,Android,5.1,0.8,9,6.0,4,60,4,11.3,baixo estresse
U10644,57,Other,Student,iOS,10.6,2.7,6,7.7,9,26,5,6.6,muito estressado
U10645,45,Other,Student,Android,6.3,3.3,3,4.1,7,6,5,2.7,estressado
U10646,27,Male,Business Owner,Android,9.7,7.4,1,6.8,10,26,6,9.6,muito estressado
U10647,48,Other,Student,iOS,6.1,2.7,3,7.1,2,28,2,3.2,sem estresse
U10648,19,Female,Professional,Android,3.0,5.8,7,8.3,2,37,5,7.3,sem estresse
U10649,42,Other,Business Owner,Android,4.4,1.8,2,6.6,3,22,4,12.0,baixo estresse
U10650,45,Other,Student,iOS,8.6,6.4,3,6.8,10,12,4,12.4,muito estressado
U10651,23,Male,Professional,iOS,11.6,7.5,4,8.7,9,9,4,13.1,muito estressado
U10652,37,Other,Professional,iOS,3.0,6.9,5,8.8,9,5,5,10.3,muito estressado
U10653,56,Male,Student,Android,5.5,3.2,6,4.0,3,47,4,4.8,baixo estresse
U10654,52,Male,Business Owner,Android,9.2,6.3,9,8.4,6,8,0,5.9,estressado
U10655,27,Female,Business Owner,Android,10.5,1.6,10,6.7,10,48,6,12.8,muito estressado
U10656,53,Female,Professional,iOS,11.8,6.8,10,6.6,9,46,0,2.3,muito estressado
U10657,29,Male,Professional,Android,6.1,3.0,8,4.3,2,26,2,10.4,sem estresse
U10658,34,Female,Freelancer,iOS,3.8,7.5,2,4.1,9,7,6,9.0,muito estressado
U10659,42,Other,Student,Android,11.8,1.3,7,7.2,8,6,1,14.0,muito estressado
U10660,47,Female,Business Owner,iOS,11.1,3.4,4,8.6,8,20,5,6.0,muito estressado
U10661,37,Female,Freelancer,Android,10.9,5.6,8,5.7,9,53,5,8.9,muito estressado
U10662,47,Other,Business Owner,iOS,5.7,0.9,2,5.4,4,45,6,12.7,baixo estresse
U10663,36,Other,Business Owner,iOS,10.0,2.7,6,6.2,9,21,3,13.7,muito estressado
U10664,42,Male,Professional,Android,10.1,2.4,8,4.8,1,47,5,9.6,sem estresse
U10665,53,Male,Business Owner,iOS,3.7,2.2,9,5.2,10,23,2,9.8,muito estressado
U10666,56,Female,Student,Android,4.7,2.6,6,4.8,3,16,4,13.7,baixo estresse
U10667,48,Other,Freelancer,Android,5.4,1.4,2,8.7,5,28,6,4.9,estressado
U10668,22,Female,Business Owner,Android,5.3,7.7,8,4.3,5,32,4,13.2,estressado
U10669,39,Other,Student,Android,3.5,5.6,4,7.0,7,20,2,11.5,estressado
U10670,26,Other,Student,iOS,4.6,1.2,2,4.4,1,7,1,11.3,sem estresse
U10671,48,Male,Business Owner,iOS,6.9,3.6,1,5.8,4,60,6,11.2,baixo estresse
U10672,30,Female,Professional,iOS,5.2,4.2,3,7.1,2,29,0,7.5,sem estresse
U10673,27,Male,Student,iOS,3.6,7.3,7,8.7,3,32,3,13.0,baixo estresse
U10674,30,Other,Business Owner,Android,7.7,4.5,2,6.7,1,9,6,3.3,sem estresse
U10675,18,Male,Freelancer,Android,6.1,5.7,3,5.6,7,41,1,9.8,estressado
U10676,18,Male,Business Owner,iOS,11.4,7.9,3,8.1,7,35,5,5.2,estressado
U10677,50,Female,Professional,iOS,2.8,1.1,5,7.6,1,15,6,4.8,sem estresse
U10678,41,Other,Business Owner,iOS,5.4,3.4,8,6.7,8,38,2,9.2,muito estressado
U10679,49,Male,Professional,Android,11.3,7.9,3,5.2,2,22,3,2.1,sem estresse
U10680,43,Male,Professional,iOS,6.5,6.1,2,4.4,8,16,4,7.0,muito estressado
U10681,44,Male,Professional,Android,3.4,4.2,8,7.2,4,31,3,2.8,baixo estresse
U10682,43,Female,Professional,iOS,6.9,3.2,9,6.5,6,54,0,12.6,estressado
U10683,41,Other,Professional,iOS,11.8,6.6,1,8.9,10,29,6,9.1,muito estressado
U10684,42,Male,Student,iOS,11.4,1.7,2,4.4,6,39,1,8.0,estressado
U10685,49,Other,Professional,iOS,9.0,5.5,6,5.7,4,15,0,11.5,baixo estresse
U10686,37,Female,Freelancer,Android,9.0,2.3,8,4.3,2,36,3,10.2,sem estresse
U10687,59,Male,Business Owner,iOS,11.4,6.1,7,6.4,7,18,1,4.2,estressado
U10688,55,Other,Business Owner,iOS,5.0,4.2,10,9.0,6,11,0,3.7,estressado
U10689,22,Female,Business Owner,iOS,5.2,2.4,8,8.9,5,59,5,10.2,estressado
U10690,44,Female,Business Owner,iOS,10.1,4.0,3,4.3,7,44,0,4.1,estressado
U10691,20,Male,Business Owner,iOS,7.1,4.2,10,4.8,1,46,2,9.7,sem estresse
U10692,25,Other,Professional,iOS,11.2,5.6,2,7.2,2,12,0,3.5,sem estresse
U10693,42,Female,Business Owner,iOS,6.9,6.6,10,5.3,5,25,5,4.1,estressado
U10694,54,Female,Student,iOS,6.4,4.7,2,8.4,4,40,1,9.1,baixo estresse
U10695,28,Other,Student,Android,9.3,7.0,3,7.3,10,36,1,11.5,muito estressado
U10696,30,Male,Freelancer,iOS,11.3,2.0,8,4.9,9,21,0,9.6,muito estressado
U10697,45,Other,Professional,iOS,4.0,5.1,9,8.6,6,59,4,11.8,estressado
U10698,34,Female,Freelancer,iOS,5.4,6.3,10,5.7,2,46,5,8.8,sem estresse
U10699,40,Other,Freelancer,Android,2.7,3.6,10,7.1,5,23,3,10.7,estressado
U10700,50,Female,Student,Android,10.7,1.3,3,6.0,7,15,0,3.5,estressado
U10701,49,Male,Freelancer,iOS,4.9,3.5,6,8.2,8,29,6,7.1,muito estressado
U10702,58,Male,Business Owner,iOS,6.4,2.4,2,6.3,1,12,4,13.9,sem estresse
U10703,41,Male,Student,Android,6.9,2.7,9,5.0,8,56,6,7.4,muito estressado
U10704,21,Male,Professional,iOS,5.1,3.2,7,6.0,5,29,5,11.6,estressado
U10705,59,Other,Professional,Android,4.0,5.2,10,4.0,6,55,2,10.4,estressado
U10706,42,Female,Professional,Android,4.9,4.0,6,6.4,10,54,4,8.7,muito estressado
U10707,45,Male,Student,iOS,8.4,2.3,9,5.3,3,59,0,10.1,baixo estresse
U10708,33,Male,Professional,Android,10.6,2.6,1,7.0,8,26,1,5.3,muito estressado
U10709,33,Female,Freelancer,Android,10.5,6.6,9,7.6,8,42,2,9.7,muito estressado
U10710,48,Male,Freelancer,iOS,3.9,1.0,10,6.4,4,20,4,13.2,baixo estresse
U10711,20,Female,Freelancer,iOS,8.0,2.0,1,6.6,6,42,3,11.7,estressado
U10712,41,Male,Professional,iOS,4.5,4.5,3,8.7,1,48,4,10.9,sem estresse
U10713,58,Other,Professional,Android,1.9,7.1,8,5.5,5,23,5,2.6,estressado
U10714,19,Male,Student,iOS,7.8,6.3,7,7.4,5,42,1,9.4,estressado
U10715,60,Female,Professional,iOS,3.1,4.6,8,5.3,10,33,3,4.6,muito estressado
U10716,59,Male,Professional,iOS,11.2,1.1,8,6.2,1,24,4,9.2,sem estresse
U10717,27,Male,Freelancer,iOS,6.9,1.2,5,6.2,3,16,0,7.8,baixo estresse
U10718,34,Female,Professional,iOS,10.8,5.3,7,7.5,6,42,2,3.2,estressado
U10719,56,Female,Business Owner,iOS,9.9,6.3,5,8.0,7,23,3,11.0,estressado
U10720,47,Other,Student,Android,4.8,2.6,4,7.5,7,12,3,10.1,estressado
U10721,27,Male,Freelancer,iOS,2.2,7.4,3,7.7,1,57,2,6.6,sem estresse
U10722,34,Female,Freelancer,Android,10.2,1.2,7,7.2,7,14,2,11.8,estressado
U10723,33,Other,Professional,iOS,5.3,3.2,6,6.3,10,15,5,6.5,muito estressado
U10724,56,Other,Student,iOS,5.2,4.5,8,4.5,4,25,0,8.7,baixo estresse
U10725,55,Other,Freelancer,iOS,8.0,6.6,6,7.6,7,5,6,9.3,estressado
U10726,60,Other,Student,Android,11.5,1.1,7,4.6,8,37,2,11.0,muito estressado
U10727,28,Other,Freelancer,Android,9.6,3.6,10,8.2,1,12,5,13.2,sem estresse
U10728,18,Other,Freelancer,Android,9.5,7.5,9,4.3,10,43,4,8.3,muito estressado
U10729,25,Other,Professional,Android,8.3,6.8,8,8.0,6,35,4,10.0,estressado
U10730,23,Other,Business Owner,iOS,9.7,6.6,9,7.6,1,51,6,3.4,sem estresse
U10731,59,Male,Business Owner,iOS,1.3,6.2,7,6.0,4,6,0,2.9,baixo estresse
U10732,42,Female,Professional,iOS,11.9,7.5,7,6.6,2,37,6,7.3,sem estresse
U10733,43,Other,Freelancer,iOS,8.1,1.8,8,8.7,3,58,0,13.5,baixo estresse
U10734,55,Female,Student,iOS,6.2,2.0,9,5.1,7,38,3,12.9,estressado
U10735,23,Male,Freelancer,iOS,5.5,5.4,7,8.2,4,24,0,11.8,baixo estresse
U10736,51,Female,Business Owner,iOS,2.8,4.6,1,5.4,2,22,5,6.6,sem estresse
U10737,30,Female,Business Owner,Android,8.7,0.7,6,8.0,6,24,3,8.1,estressado
U10738,45,Female,Freelancer,iOS,5.1,2.3,4,6.2,10,13,6,4.2,muito estressado
U10739,28,Other,Student,Android,8.5,3.1,8,6.3,1,18,5,8.6,sem estresse
U10740,45,Other,Freelancer,iOS,4.1,2.8,4,8.0,3,31,4,11.6,baixo estresse
U10741,34,Female,Business Owner,iOS,7.1,2.7,7,8.0,3,21,4,2.8,baixo estresse
U10742,37,Female,Professional,iOS,4.1,5.1,4,7.9,2,34,5,9.7,sem estresse
U10743,50,Female,Professional,iOS,5.6,2.1,3,8.7,7,20,3,4.2,estressado
U10744,52,Male,Professional,iOS,4.2,7.5,4,6.3,1,37,5,5.2,sem estresse
U10745,60,Other,Professional,Android,1.9,3.3,5,5.8,2,27,6,9.8,sem estresse
U10746,42,Female,Professional,Android,10.1,0.8,5,7.5,7,30,3,6.3,estressado
U10747,55,Other,Business Owner,Android,9.9,3.4,1,5.7,2,16,6,10.9,sem estresse
U10748,37,Other,Business Owner,iOS,4.7,6.4,3,8.8,6,44,4,4.7,estressado
U10749,44,Male,Student,iOS,1.0,7.8,4,7.6,1,33,3,9.1,sem estresse
U10750,23,Male,Business Owner,Android,1.1,2.9,5,8.2,10,21,5,9.9,muito estressado
U10751,24,Other,Business Owner,iOS,3.0,7.7,9,8.8,2,34,6,11.5,sem estresse
U10752,58,Female,Professional,Android,9.3,1.8,1,7.9,4,55,6,10.1,baixo estresse
U10753,54,Male,Student,Android,7.9,0.6,9,7.2,6,60,6,9.3,estressado
U10754,40,Female,Freelancer,iOS,4.2,2.0,2,7.5,2,50,2,6.2,sem estresse
U10755,27,Other,Professional,iOS,1.3,7.6,10,6.4,8,6,3,5.0,muito estressado
U10756,35,Female,Business Owner,iOS,2.0,2.4,4,6.3,6,7,4,2.5,estressado
U10757,31,Other,Student,Android,4.1,1.0,2,7.5,10,7,6,11.4,muito estressado
U10758,43,Female,Business Owner,iOS,4.8,3.4,5,4.6,6,16,2,3.5,estressado
U10759,37,Male,Business Owner,iOS,4.3,2.8,3,5.3,2,9,5,10.4,sem estresse
U10760,18,Male,Business Owner,iOS,4.1,5.1,5,7.9,1,33,4,3.3,sem estresse
U10761,28,Other,Business Owner,iOS,7.0,0.8,5,7.0,8,6,4,6.2,muito estressado
U10762,49,Other,Freelancer,iOS,3.3,6.0,6,7.7,8,40,0,13.9,muito estressado
U10763,18,Male,Business Owner,iOS,8.5,6.3,4,8.8,2,56,3,10.8,sem estresse
U10764,24,Female,Business Owner,iOS,4.5,2.9,4,8.0,10,7,4,4.2,muito estressado
U10765,22,Male,Professional,iOS,10.9,7.9,8,4.9,6,44,2,13.4,estressado
U10766,44,Other,Student,Android,6.8,1.4,4,5.3,6,44,3,8.7,estressado
U10767,51,Male,Professional,Android,7.9,4.4,1,5.8,8,25,1,4.6,muito estressado
U10768,44,Other,Freelancer,iOS,3.3,0.6,1,7.4,4,26,1,13.2,baixo estresse
U10769,59,Male,Business Owner,Android,11.9,3.1,8,6.1,1,27,4,2.1,sem estresse
U10770,36,Male,Business Owner,iOS,7.8,7.9,7,6.0,5,49,4,12.9,estressado
U10771,45,Other,Student,Android,6.3,7.7,2,4.9,6,15,6,8.4,estressado
U10772,28,Other,Freelancer,Android,4.1,0.6,10,7.8,4,52,3,8.2,baixo estresse
U10773,29,Other,Freelancer,Android,7.6,3.1,1,7.2,1,59,2,13.6,sem estresse
U10774,41,Male,Business Owner,Android,1.4,7.5,3,7.0,7,9,2,3.8,estressado
U10775,29,Other,Business Owner,Android,1.9,3.5,1,8.4,6,39,1,9.3,estressado
U10776,26,Female,Freelancer,iOS,8.3,6.0,2,7.4,9,30,2,2.0,muito estressado
U10777,30,Female,Freelancer,iOS,5.1,1.3,4,6.4,8,23,4,12.9,muito estressado
U10778,49,Female,Student,iOS,11.0,5.2,8,5.8,1,5,4,8.3,sem estresse
U10779,29,Female,Student,Android,4.0,5.2,3,7.7,3,25,1,12.2,baixo estresse
U10780,50,Other,Freelancer,iOS,2.7,7.4,4,8.2,6,59,6,13.9,estressado
U10781,25,Male,Business Owner,Android,1.3,7.3,4,8.4,7,7,5,2.1,estressado
U10782,46,Other,Business Owner,Android,11.0,3.1,9,5.3,8,17,2,8.6,muito estressado
U10783,54,Other,Professional,Android,4.5,2.1,5,6.5,2,5,5,7.7,sem estresse
U10784,31,Female,Business Owner,Android,4.0,5.2,1,5.4,2,60,4,12.9,sem estresse
U10785,29,Male,Professional,Android,4.8,7.0,10,4.4,2,49,2,10.4,sem estresse
U10786,30,Male,Freelancer,Android,3.7,1.7,5,6.1,9,57,5,11.7,muito estressado
U10787,21,Other,Business Owner,iOS,2.8,0.6,9,7.5,6,27,5,12.8,estressado
U10788,29,Female,Business Owner,Android,5.7,4.5,2,4.9,10,26,6,11.2,muito estressado
U10789,30,Other,Business Owner,iOS,2.7,2.3,3,7.1,2,10,5,14.0,sem estresse
U10790,34,Other,Student,Android,5.8,0.7,9,4.2,4,51,2,3.1,baixo estresse
U10791,44,Female,Business Owner,iOS,9.6,4.9,5,7.5,7,55,1,5.0,estressado
U10792,46,Other,Professional,iOS,7.6,5.3,8,7.6,2,33,1,4.8,sem estresse
U10793,58,Other,Business Owner,iOS,7.5,4.6,3,8.1,9,26,3,13.5,muito estressado
U10794,57,Male,Student,Android,10.8,1.1,7,7.7,9,34,5,8.8,muito estressado
U10795,24,Female,Professional,iOS,6.4,4.5,1,6.9,7,7,2,12.2,estressado
U10796,58,Other,Student,iOS,1.4,5.0,10,8.8,9,10,3,11.4,muito estressado
U10797,28,Male,Student,iOS,2.9,1.2,6,6.8,7,22,4,2.2,estressado
U10798,23,Other,Business Owner,Android,11.8,3.4,10,5.0,3,12,6,8.5,baixo estresse
U10799,36,Female,Student,Android,9.1,3.0,1,6.9,1,56,3,2.7,sem estresse
U10800,23,Male,Business Owner,iOS,3.6,1.4,9,5.3,8,47,5,7.8,muito estressado
U10801,42,Other,Business Owner,Android,9.8,7.6,5,4.1,1,60,4,2.9,sem estresse
U10802,25,Male,Professional,iOS,4.7,5.0,1,7.3,10,40,3,7.8,muito estressado
U10803,35,Male,Student,Android,2.2,7.4,1,5.9,7,16,2,13.7,estressado
U10804,22,Other,Freelancer,iOS,6.7,4.9,7,7.8,1,60,3,6.1,sem estresse
U10805,39,Other,Business Owner,iOS,8.3,7.8,10,5.7,10,8,1,6.5,muito estressado
U10806,19,Other,Freelancer,Android,3.9,4.8,2,7.4,5,37,5,13.7,estressado
U10807,55,Other,Business Owner,iOS,7.5,5.3,9,7.0,3,6,1,5.5,baixo estresse
U10808,33,Other,Student,Android,8.9,2.0,9,6.5,3,49,0,10.4,baixo estresse
U10809,48,Male,Professional,iOS,5.6,2.8,10,6.8,10,22,4,4.7,muito estressado
U10810,49,Female,Professional,Android,6.7,1.3,10,8.6,4,21,5,9.3,baixo estresse
U10811,24,Other,Business Owner,iOS,9.9,1.7,2,7.7,3,59,1,3.3,baixo estresse
U10812,18,Other,Professional,Android,4.4,5.6,10,7.3,7,15,3,3.0,estressado
U10813,21,Female,Freelancer,iOS,10.8,6.0,4,6.5,5,15,1,8.0,estressado
U10814,35,Female,Business Owner,Android,6.1,6.6,2,5.3,3,8,1,13.8,baixo estresse
U10815,18,Other,Student,iOS,7.1,6.7,7,6.7,3,16,0,9.1,baixo estresse
U10816,60,Male,Freelancer,Android,7.0,1.8,9,4.0,3,38,5,12.1,baixo estresse
U10817,55,Other,Student,iOS,7.1,7.2,2,4.4,1,26,5,3.5,sem estresse
U10818,20,Other,Student,iOS,10.5,6.7,1,6.2,9,55,1,9.5,muito estressado
U10819,24,Other,Professional,iOS,5.3,3.9,10,4.3,4,59,6,10.8,baixo estresse
U10820,31,Male,Business Owner,Android,6.7,7.7,2,8.2,5,55,5,6.0,estressado
U10821,51,Male,Professional,iOS,10.7,2.3,10,4.9,3,19,4,13.1,baixo estresse
U10822,18,Female,Student,Android,11.2,2.3,2,6.2,4,47,4,9.5,baixo estresse
U10823,42,Male,Business Owner,iOS,4.2,2.2,4,6.2,7,11,2,10.3,estressado
U10824,56,Male,Business Owner,Android,9.8,5.6,5,8.6,2,30,3,12.2,sem estresse
U10825,51,Female,Business Owner,iOS,3.2,2.0,7,7.3,2,11,5,7.6,sem estresse
U10826,35,Female,Professional,Android,10.0,3.9,3,8.6,10,6,4,6.9,muito estressado
U10827,49,Male,Business Owner,iOS,1.7,4.7,9,4.6,5,16,5,12.1,estressado
U10828,48,Male,Student,iOS,9.3,4.2,10,5.0,3,6,5,7.7,baixo estresse
U10829,39,Male,Student,Android,5.5,5.0,7,4.6,7,16,2,4.2,estressado
U10830,56,Male,Professional,Android,4.7,0.7,1,5.9,1,46,2,9.4,sem estresse
U10831,45,Female,Freelancer,iOS,6.4,5.8,8,4.8,2,18,6,6.2,sem estresse
U10832,39,Other,Business Owner,iOS,3.4,1.8,4,5.8,6,28,0,12.7,estressado
U10833,41,Other,Freelancer,Android,3.0,4.9,6,8.8,1,37,3,9.0,sem estresse
U10834,39,Female,Student,iOS,6.2,5.5,2,8.7,9,36,2,6.9,muito estressado
U10835,38,Other,Business Owner,iOS,10.1,7.1,2,5.4,8,28,5,5.4,muito estressado
U10836,33,Other,Student,Android,7.5,3.7,6,4.4,6,47,4,2.9,estressado
U10837,41,Other,Business Owner,iOS,11.4,5.4,2,8.7,3,59,6,13.7,baixo estresse
U10838,60,Female,Student,Android,1.3,1.7,10,6.2,3,58,2,8.6,baixo estresse
U10839,43,Other,Student,iOS,1.2,1.1,2,6.6,5,32,4,8.5,estressado
U10840,42,Female,Freelancer,Android,7.1,2.7,1,6.6,5,18,0,11.2,estressado
U10841,57,Male,Freelancer,Android,2.9,5.9,10,7.2,1,10,6,12.2,sem estresse
U10842,21,Other,Student,iOS,7.5,1.8,9,4.5,5,25,0,10.1,estressado
U10843,40,Male,Business Owner,Android,2.4,1.2,7,5.8,9,44,3,13.6,muito estressado
U10844,39,Female,Freelancer,iOS,6.8,1.9,2,7.1,8,43,0,9.5,muito estressado
U10845,24,Female,Student,iOS,5.3,5.7,2,4.8,8,55,1,12.8,muito estressado
U10846,18,Other,Freelancer,iOS,9.0,2.8,10,4.7,6,18,6,2.3,estressado
U10847,47,Female,Business Owner,Android,6.8,0.8,4,5.9,2,7,6,6.5,sem estresse
U10848,43,Other,Freelancer,iOS,1.0,4.6,1,5.4,8,56,4,7.7,muito estressado
U10849,26,Male,Business Owner,iOS,11.9,1.9,4,5.1,2,8,3,5.9,sem estresse
U10850,19,Male,Freelancer,Android,7.3,7.1,7,7.3,2,8,4,11.0,sem estresse
U10851,56,Female,Freelancer,Android,2.9,3.4,6,5.5,4,49,5,7.1,baixo estresse
U10852,25,Male,Freelancer,iOS,6.6,6.1,7,5.0,2,13,5,5.0,sem estresse
U10853,51,Other,Professional,iOS,6.1,5.8,10,5.8,2,17,4,13.0,sem estresse
U10854,35,Other,Business Owner,iOS,3.2,0.6,6,8.4,8,53,4,2.2,muito estressado
U10855,33,Female,Business Owner,iOS,1.7,2.2,2,8.1,3,28,0,13.4,baixo estresse
U10856,41,Other,Business Owner,Android,11.5,2.2,10,4.6,4,19,6,8.0,baixo estresse
U10857,46,Other,Business Owner,iOS,7.4,6.5,2,9.0,8,55,2,5.4,muito estressado
U10858,57,Male,Freelancer,iOS,7.8,3.0,6,4.5,6,45,1,13.2,estressado
U10859,60,Female,Student,Android,3.0,7.8,1,7.3,6,11,3,2.5,estressado
U10860,48,Male,Freelancer,Android,10.6,1.1,1,7.2,1,5,5,6.0,sem estresse
U10861,50,Female,Freelancer,iOS,8.8,6.9,8,7.4,8,55,0,13.6,muito estressado
U10862,44,Male,Business Owner,Android,3.1,2.3,10,6.1,6,57,3,7.1,estressado
U10863,60,Other,Student,Android,10.3,2.6,4,8.7,10,55,0,10.2,muito estressado
U10864,30,Male,Student,Android,3.4,1.3,9,6.0,8,31,4,7.7,muito estressado
U10865,18,Other,Student,Android,1.1,3.4,4,7.2,9,26,2,10.3,muito estressado
U10866,58,Male,Business Owner,Android,2.8,2.2,4,4.7,7,20,6,2.5,estressado
U10867,38,Male,Freelancer,Android,8.8,5.7,5,7.5,2,47,1,11.1,sem estresse
U10868,19,Other,Freelancer,iOS,11.9,6.6,3,4.9,7,32,3,12.0,estressado
U10869,58,Other,Student,Android,10.7,5.1,8,7.0,8,53,3,9.6,muito estressado
U10870,41,Female,Business Owner,Android,6.9,6.8,3,4.2,9,21,1,9.1,muito estressado
U10871,20,Male,Freelancer,iOS,10.2,7.9,9,6.4,3,15,2,11.3,baixo estresse
U10872,38,Female,Professional,iOS,5.3,4.3,6,6.4,8,45,6,9.4,muito estressado
U10873,46,Male,Student,iOS,7.0,2.2,2,7.9,7,14,2,8.7,estressado
U10874,32,Male,Student,Android,8.4,5.8,5,7.0,9,36,1,10.6,muito estressado
U10875,56,Male,Freelancer,iOS,2.6,3.1,7,7.3,4,11,2,11.2,baixo estresse
U10876,49,Female,Student,iOS,10.4,1.1,5,8.0,10,25,6,10.5,muito estressado
U10877,43,Other,Student,Android,8.3,1.1,7,5.6,6,6,1,4.3,estressado
U10878,57,Female,Freelancer,Android,7.1,4.2,5,7.7,9,22,1,12.2,muito estressado
U10879,23,Female,Business Owner,iOS,2.3,7.7,4,6.0,8,9,1,10.6,muito estressado
U10880,40,Other,Professional,iOS,3.6,5.9,2,5.4,8,10,3,5.6,muito estressado
U10881,45,Other,Freelancer,Android,10.8,3.6,9,7.9,3,51,6,10.2,baixo estresse
U10882,48,Male,Freelancer,Android,5.3,4.2,2,7.1,10,57,2,9.2,muito estressado
U10883,60,Other,Freelancer,Android,6.8,3.7,6,4.2,5,52,5,10.2,estressado
U10884,24,Other,Professional,iOS,3.4,2.5,7,8.0,1,24,4,13.6,sem estresse
U10885,42,Male,Professional,iOS,5.0,6.0,8,5.7,9,18,6,6.9,muito estressado
U10886,36,Other,Professional,Android,3.8,3.3,2,7.1,3,28,2,9.9,baixo estresse
U10887,56,Male,Student,Android,6.4,7.2,1,5.5,5,59,4,9.4,estressado
U10888,30,Other,Business Owner,Android,4.9,7.3,10,5.6,4,17,4,8.4,baixo estresse
U10889,27,Female,Freelancer,iOS,7.8,1.8,10,5.8,6,41,0,5.7,estressado
U10890,51,Other,Student,Android,2.4,2.5,3,5.8,4,20,3,2.5,baixo estresse
U10891,54,Male,Freelancer,Android,1.3,7.9,4,5.6,7,38,3,7.1,estressado
U10892,50,Male,Student,Android,2.6,3.9,8,7.0,10,51,5,13.5,muito estressado
U10893,20,Other,Business Owner,iOS,11.9,4.3,10,4.7,9,10,0,5.7,muito estressado
U10894,26,Other,Business Owner,iOS,7.9,4.7,4,6.3,10,45,6,7.2,muito estressado
U10895,49,Female,Student,Android,4.1,5.2,5,8.7,6,19,4,5.5,estressado
U10896,23,Other,Business Owner,iOS,5.2,7.1,8,8.8,3,33,2,12.0,baixo estresse
U10897,37,Female,Freelancer,Android,3.0,4.8,5,7.0,10,54,2,6.7,muito estressado
U10898,53,Male,Business Owner,iOS,7.1,2.0,5,5.2,3,5,3,9.4,baixo estresse
U10899,47,Female,Professional,Android,6.6,4.8,4,8.8,8,46,2,10.2,muito estressado
U10900,28,Female,Student,Android,9.7,6.9,10,7.4,7,49,3,13.9,estressado
U10901,46,Male,Professional,Android,5.0,7.9,7,8.2,2,12,4,2.1,sem estresse
U10902,25,Other,Business Owner,Android,11.5,5.7,8,7.3,8,51,3,11.4,muito estressado
U10903,48,Other,Freelancer,Android,5.1,2.8,10,5.8,7,23,3,11.6,estressado
U10904,60,Female,Professional,iOS,6.6,7.1,6,5.0,10,30,0,6.5,muito estressado
U10905,52,Male,Business Owner,iOS,8.5,1.7,8,8.5,7,21,2,8.3,estressado
U10906,33,Female,Professional,iOS,10.8,1.8,10,8.9,5,46,2,13.1,estressado
U10907,33,Female,Student,iOS,6.3,5.6,7,5.6,1,60,5,6.2,sem estresse
U10908,31,Female,Business Owner,iOS,4.6,4.2,5,5.3,9,11,6,7.1,muito estressado
U10909,28,Male,Business Owner,Android,11.5,3.9,10,6.0,2,40,4,6.7,sem estresse
